LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default,group,sector,marital,principal,interest_if_repaid,loss_if_default,p_default,is_test,expected_value
150000,2,1,2,34,-1,0,0,0,0,0,7249,4090,36897,35755,16251,7392,1070,35755,2000,0,2000,2931,0,female,graduate,single,7249.0,1304.82,4349.4,0.07912509963233552,True,857.4292791568558
320000,2,2,2,35,-1,-1,-1,-1,0,0,1302,3571,311,8088,10881,11600,3571,311,8088,5000,1600,1810,0,female,university,single,1302.0,234.35999999999999,781.1999999999999,0.09109474984681709,True,141.84781584556643
350000,2,1,2,44,2,3,2,2,2,2,309250,314607,322032,327193,333278,340791,12000,14000,12000,13000,13000,13000,1,female,graduate,single,309250.0,55665.0,185550.0,0.675181009855726,True,-107198.78729234895
200000,2,3,1,41,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,504,0,female,high-school,married,0.0,0.0,0.0,0.2428742947447032,True,0.0
200000,2,2,2,39,-1,-1,-2,-2,-2,-1,1017,0,0,0,0,11700,0,0,0,0,11700,121513,0,female,university,single,1017.0,183.06,610.1999999999999,0.14428878469368006,True,68.60147865389136
180000,2,1,2,33,-1,-1,-1,-1,-1,-1,4019,1550,4278,331,3456,11964,1550,4278,334,3456,11964,5690,0,female,graduate,single,4019.0,723.42,2411.4,0.12138906062764399,True,342.887144963249
310000,2,1,1,39,-2,-2,-2,-2,-2,-2,4934,1275,1572,240,-1226,-2074,1275,1572,240,970,0,6585,0,female,graduate,married,4934.0,888.12,2960.4,0.11994205544969776,True,426.52060076072917
140000,2,2,1,36,0,0,0,0,0,0,50663,50847,50768,50629,49974,49897,1788,2182,2041,1715,1982,30000,0,female,university,married,50663.0,9119.34,30397.8,0.10212815625951421,True,5083.527351150901
180000,2,1,2,33,-1,-1,-1,-1,-1,-1,2196,1634,1586,1758,480,1918,1640,1586,1758,480,1918,2799,1,female,graduate,single,2196.0,395.28,1317.6,0.1293471574039363,True,173.72384102594557
50000,2,1,1,33,2,2,2,2,2,2,40669,43102,44313,45286,44256,47549,3424,2200,2000,0,4000,2300,1,female,graduate,married,40669.0,7320.42,24401.399999999998,0.7758108131868051,True,-17289.710969965457
340000,2,2,2,34,0,0,0,0,-1,-1,16462,12927,10814,7880,2338,0,1310,3011,5000,2338,0,0,0,female,university,single,16462.0,2963.16,9877.199999999999,0.06642510809152788,True,2110.237699065869
140000,2,3,1,38,2,2,2,0,0,2,119715,122283,118913,120435,139795,142950,6000,0,5000,21500,5500,0,0,female,high-school,married,119715.0,21548.7,71829.0,0.7442543283142926,True,-47948.05739303352
120000,2,1,2,32,0,0,0,0,2,0,32051,39861,42957,43876,27231,249,10000,5000,3132,0,0,115660,0,female,graduate,single,32051.0,5769.179999999999,19230.6,0.14599960563282605,True,2119.221979092588
500000,2,2,1,35,0,0,0,0,0,0,286595,292813,302966,300000,400000,0,11000,14846,6000,100000,0,279260,0,female,university,married,286595.0,51587.1,171957.0,0.1301262774758402,True,22498.138415313028
150000,2,2,1,31,-2,-2,-2,-2,-1,0,416,416,416,416,37911,38299,416,416,416,37911,1400,1400,0,female,university,married,416.0,74.88,249.6,0.1332470244865685,True,31.64400549459826
200000,2,1,1,37,1,-2,-1,-1,-2,-2,-58,-58,2786,0,116,0,0,2844,0,116,0,0,0,female,graduate,married,0.0,0.0,0.0,0.24725085048627107,True,0.0
360000,2,3,2,34,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,female,high-school,single,0.0,0.0,0.0,0.2706615523115838,True,0.0
320000,2,3,1,35,0,0,0,0,0,0,157249,148123,142852,133583,129049,128325,6000,6048,6000,5000,5000,5000,1,female,high-school,married,157249.0,28304.82,94349.4,0.06276401302381737,True,20606.548938493837
380000,2,2,1,30,0,0,0,0,0,-1,384846,359926,349753,296465,193342,311009,13291,15287,8532,4334,317077,11892,0,female,university,married,380000.0,68400.0,228000.0,0.11595831666742558,True,34029.95493977506
60000,2,3,2,44,-1,-1,-2,-2,-2,-2,2802,0,0,0,0,0,0,0,0,0,0,0,0,female,high-school,single,2802.0,504.35999999999996,1681.2,0.19548312308639676,True,77.11990550729467
290000,2,5,2,35,0,0,0,0,0,0,33278,33694,32453,27981,14096,10240,1600,1700,2015,2000,1000,1000,0,female,other,single,33278.0,5990.04,19966.8,0.03847495922696685,True,4991.351639339097
90000,2,1,2,31,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,female,graduate,single,0.0,0.0,0.0,0.3227290688956642,True,0.0
70000,2,2,1,40,-1,-1,2,-1,-1,-1,390,780,390,390,780,0,780,0,390,780,0,0,0,female,university,married,390.0,70.2,234.0,0.3117077809680338,True,-24.621506970475878
190000,2,1,2,33,0,0,0,0,0,0,153962,161376,162437,117364,100765,112095,10000,6000,30000,5000,13000,34000,0,female,graduate,single,153962.0,27713.16,92377.2,0.06844432036597357,True,19493.6569272949
500000,2,2,1,38,0,0,0,0,0,0,15050,20852,26741,27854,30961,54017,7000,7000,2000,5000,25002,3000,0,female,university,married,15050.0,2709.0,9030.0,0.046991636525263544,True,2157.365178829931
470000,2,1,2,32,1,-2,-2,-1,-1,0,0,0,0,200,34325,37325,0,0,200,34325,3000,77412,0,female,graduate,single,0.0,0.0,0.0,0.19917851321936042,True,0.0
260000,2,1,2,30,0,0,0,0,0,0,235961,222409,215056,212791,177159,143920,7988,7979,6807,5247,5240,5000,0,female,graduate,single,235961.0,42472.979999999996,141576.6,0.11705315161186369,True,20929.396608160157
150000,2,1,2,40,0,0,0,2,0,0,16986,18693,20885,21738,22080,23558,2000,2500,1500,1000,2000,2000,0,female,graduate,single,16986.0,3057.48,10191.6,0.10885599932620002,True,1615.2381564472298
220000,2,2,1,34,-1,-1,-1,-1,-1,-1,3410,1619,1756,1986,4772,1115,1623,1756,2075,4774,1115,7160,0,female,university,married,3410.0,613.8,2046.0,0.11160382313841428,True,316.9561512164456
200000,2,2,2,34,0,0,0,-1,-1,-1,205362,177755,3455,1078,1598,171700,5504,1526,1078,1598,173026,6000,0,female,university,single,200000.0,36000.0,120000.0,0.10636438587388704,True,19407.155803673624
70000,2,2,2,40,2,0,0,0,0,0,64744,66030,67450,68587,57710,58918,2361,2482,2293,2063,2135,2188,1,female,university,single,64744.0,11653.92,38846.4,0.6733006152341252,True,-22347.9765255202
230000,2,2,1,39,0,-1,0,0,-1,0,5650,3798,6701,10382,4842,5792,3798,3000,5000,4842,3000,3000,1,female,university,married,5650.0,1017.0,3390.0,0.08670113483577943,True,634.90809877872
360000,2,2,1,30,0,0,0,-2,-2,-2,17602,5986,-29,-1671,87329,89608,1030,37,1642,89000,3000,3000,0,female,university,married,17602.0,3168.3599999999997,10561.199999999999,0.06664547228804554,True,2253.3469894929412
460000,2,1,1,40,3,2,2,3,3,3,2650,2650,2650,2650,2650,2650,0,0,0,0,0,200,1,female,graduate,married,2650.0,477.0,1590.0,0.7791429624410842,True,-1133.488503365721
500000,2,1,1,34,-2,-2,-2,-2,-2,-2,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,0,female,graduate,married,13000.0,2340.0,7800.0,0.04292856281382223,True,1904.7043730678429
220000,2,2,1,26,0,0,0,0,0,0,68090,58218,47679,37788,23293,7288,4039,3021,1400,3000,2000,100000,0,female,university,married,68090.0,12256.199999999999,40854.0,0.05882414575066872,True,9132.037854352833
360000,2,2,1,39,-1,-1,-1,-1,-1,-1,26680,22312,19181,16155,5936,15330,22434,19286,16243,5966,15407,43019,0,female,university,married,26680.0,4802.4,16008.0,0.043056506492059526,True,3906.3768772976446
620000,2,1,2,38,-1,-1,-1,-2,-1,0,1966,35703,1241,-119,23969,5567,35703,1241,119,24088,0,0,0,female,graduate,single,1966.0,353.88,1179.6,0.11188390927524024,True,182.30826280460457
60000,2,3,1,44,-1,0,0,0,0,0,63236,64683,66510,58622,47317,48726,2500,3000,2292,1526,2000,2000,1,female,high-school,married,60000.0,10800.0,36000.0,0.1534345154808617,True,3619.264675495673
260000,2,1,2,29,0,0,0,0,0,0,267336,264929,234214,169096,117873,79782,11000,9800,6000,4088,3000,3000,1,female,graduate,single,260000.0,46800.0,156000.0,0.10709350010915053,True,25081.43817786427
390000,2,1,2,33,0,0,0,0,0,0,84100,85538,79875,82853,82747,44143,5000,3500,4502,3518,2003,3001,0,female,graduate,single,84100.0,15138.0,50460.0,0.04344400704705431,True,12288.160025727331
350000,2,1,1,41,-2,-2,-2,-2,-2,-2,5037,14994,3101,17321,-22,4443,15069,3116,17414,0,4465,9434,0,female,graduate,married,5037.0,906.66,3022.2,0.07728176972647152,True,603.0307461924551
50000,2,3,1,44,0,0,0,0,0,0,47497,47122,46789,37465,27450,28025,2306,2400,2000,983,1018,1030,0,female,high-school,married,47497.0,8549.46,28498.2,0.14950972486449315,True,3010.4745465267097
240000,2,3,1,35,0,0,0,0,0,0,238166,236686,186613,189470,119525,121178,8522,9100,8244,5000,5000,4011,1,female,high-school,married,238166.0,42869.88,142899.6,0.09018706448454433,True,26115.875927979727
20000,2,1,2,36,-2,-2,-2,-2,-2,-2,223,0,0,0,0,0,0,0,0,0,0,0,0,female,graduate,single,223.0,40.14,133.79999999999998,0.28815577810671705,True,-9.981816043882358
260000,2,1,2,44,0,0,0,0,0,0,279670,286796,295631,299692,164332,183033,11778,15000,8526,20000,20000,20092,0,female,graduate,single,260000.0,46800.0,156000.0,0.09440918206488517,True,27653.81787724129
260000,2,2,1,33,0,0,0,0,0,0,151123,134736,135593,120909,102524,40157,4002,6067,10000,3000,40157,1466,1,female,university,married,151123.0,27202.14,90673.8,0.07336104177238767,True,18554.638241700537
170000,2,1,2,30,0,0,0,0,0,0,171992,168531,171440,174643,165584,169230,6027,6300,8451,6000,6320,6700,0,female,graduate,single,170000.0,30600.0,102000.0,0.07503279622590216,True,20650.651220445372
230000,2,1,2,33,0,0,0,0,0,0,10765,11107,11748,12269,12102,12414,1300,1300,1200,500,500,500,0,female,graduate,single,10765.0,1937.6999999999998,6459.0,0.0944698341884195,True,1144.465143270098
180000,2,1,1,35,0,0,0,0,0,0,68488,47603,48705,50140,60607,67976,3603,5705,3003,10607,7976,5412,0,female,graduate,married,68488.0,12327.84,41092.799999999996,0.06155728778312577,True,9039.41028996124
370000,2,2,1,35,0,0,0,0,0,0,236242,240804,243293,226471,217901,195244,10301,11000,9004,6930,6000,6100,0,female,university,married,236242.0,42523.56,141745.19999999998,0.11840879089629515,True,20704.5189284404
210000,2,2,1,33,0,0,0,2,2,2,159715,163060,168218,169726,173687,176510,6000,8000,6000,7000,6000,20000,0,female,university,married,159715.0,28748.7,95829.0,0.2638801852942022,True,-4124.886559525534
170000,2,1,1,36,-2,-2,-2,-2,-2,-2,7346,26797,3824,22709,0,0,27183,3824,22865,0,0,3809,0,female,graduate,married,7346.0,1322.28,4407.599999999999,0.08725314463925561,True,822.3299515944223
500000,2,1,2,37,0,0,0,0,0,0,43643,46586,48832,49568,46939,49147,4000,3000,2000,2000,3000,7000,0,female,graduate,single,43643.0,7855.74,26185.8,0.05142381830495009,True,6105.194032219309
290000,2,1,2,46,0,0,-1,-1,-1,-1,113618,289002,1332,21429,2228,156721,34507,1343,21542,2239,156733,7219,0,female,graduate,single,113618.0,20451.239999999998,68170.8,0.06403210219623806,True,14776.5844778809
90000,2,2,1,47,0,0,0,0,0,0,28240,28477,28718,28847,28747,29177,2000,2000,2000,2000,2000,2000,0,female,university,married,28240.0,5083.2,16944.0,0.09956106591787132,True,2890.148488813865
150000,2,1,1,32,0,0,0,-2,-2,-2,75918,77025,0,0,0,0,3525,0,0,0,0,0,0,female,graduate,married,75918.0,13665.24,45550.799999999996,0.11361328784403937,True,6937.511002495851
170000,2,2,1,39,0,0,-1,0,0,0,100849,100000,10274,16446,16578,20487,2000,10274,6446,332,10487,5000,0,female,university,married,100849.0,18152.82,60509.399999999994,0.06886557928694631,True,12735.700651702786
150000,2,3,1,34,0,0,0,-1,-1,-1,28210,19130,10000,8000,0,10000,1130,1000,8000,2000,10000,0,0,female,high-school,married,28210.0,5077.8,16926.0,0.09470310367104785,True,2993.9718474429974
50000,2,2,1,28,0,0,0,0,0,0,45797,47226,48065,49158,50646,12927,2500,1900,1898,2386,629,792,1,female,university,married,45797.0,8243.46,27478.2,0.14905794836933342,True,2918.862648053116
40000,2,2,1,49,0,0,0,0,0,0,36159,38241,39121,40400,40000,40000,3000,1800,2000,0,0,0,0,female,university,married,36159.0,6508.62,21695.399999999998,0.1788419907021826,True,1464.5569173958283
310000,2,1,2,36,0,0,0,0,0,0,67940,45746,46979,42045,40334,49542,2000,2000,2000,2000,13000,2000,0,female,graduate,single,67940.0,12229.199999999999,40764.0,0.05404349543428318,True,9365.262237751944
150000,2,3,2,41,2,0,0,0,0,0,102629,85817,78898,70886,65869,67805,3100,3160,2505,2500,3000,5000,1,female,high-school,single,102629.0,18473.219999999998,61577.399999999994,0.6433322632585223,True,-33025.926539847926
90000,2,1,2,31,0,0,2,2,2,2,77278,83357,85229,85939,83680,89319,8000,4100,3000,0,7000,3100,1,female,graduate,single,77278.0,13910.039999999999,46366.799999999996,0.3398879569559117,True,-6577.331999358374
30000,2,3,1,33,0,0,2,2,2,0,39577,39995,38049,35435,31976,29704,3800,1700,1100,0,1030,1000,1,female,high-school,married,30000.0,5400.0,18000.0,0.40151166763248386,True,-3995.3730226001226
140000,2,2,1,32,-1,2,2,-1,-1,0,739,739,-200,8700,1367,1367,0,0,8900,1367,0,0,1,female,university,married,739.0,133.01999999999998,443.4,0.35703935735472464,True,-72.78462636641036
50000,2,2,2,32,0,0,0,0,0,0,12513,13595,14570,15523,15964,16554,1600,1500,1500,1000,1000,1000,0,female,university,single,12513.0,2252.3399999999997,7507.799999999999,0.15960673113097862,True,694.5559592192903
150000,2,1,2,31,2,2,2,2,2,0,17893,20669,20050,24701,24006,26599,3400,0,5000,0,3000,3000,1,female,graduate,single,17893.0,3220.74,10735.8,0.7647654245043081,True,-7452.739237711355
80000,2,2,1,40,-1,-1,-1,-1,-1,-1,390,390,390,390,390,540,390,390,390,390,540,390,0,female,university,married,390.0,70.2,234.0,0.24865619217803508,True,-5.441213660558269
230000,2,5,1,39,-1,-1,0,0,-2,-2,7479,31280,120000,0,0,0,31280,90000,0,0,0,0,0,female,other,married,7479.0,1346.22,4487.4,0.06386571009214197,True,973.6517162922789
70000,2,1,2,28,0,0,0,0,0,0,44397,44923,46189,39327,38618,38404,3000,3000,3000,2000,2000,1800,0,female,graduate,single,44397.0,7991.46,26638.2,0.10987659693143041,True,4186.470806307521
30000,2,3,1,39,1,2,2,2,2,2,25574,22897,25647,24937,26938,26374,0,3128,0,2419,0,700,0,female,high-school,married,25574.0,4603.32,15344.4,0.6168399969821549,True,-7701.231544600871
280000,2,1,2,37,0,0,0,0,0,0,280323,284176,283680,273446,279458,269333,10505,10424,10047,10683,10073,9084,1,female,graduate,single,280000.0,50400.0,168000.0,0.11865530426002915,True,24485.681549609635
100000,2,1,2,29,0,0,0,-1,0,0,85268,65279,33077,43593,40782,37949,5000,5024,43593,1700,1500,1500,0,female,graduate,single,85268.0,15348.24,51160.799999999996,0.07496320484300213,True,10362.509210568578
50000,2,1,1,35,-1,0,0,0,0,0,50202,39765,14565,15421,16061,4344,1200,5000,1500,1000,500,2000,0,female,graduate,married,50000.0,9000.0,30000.0,0.13609312975373516,True,3692.367939604329
100000,2,1,1,31,1,-2,-2,-2,-2,-1,0,0,0,0,0,6179,0,0,0,0,6179,0,0,female,graduate,married,0.0,0.0,0.0,0.3065167266129991,True,0.0
210000,2,1,2,36,-2,-2,-2,-1,-1,-1,14516,4895,5292,8866,16809,5794,4915,5292,8872,16876,5794,2415,0,female,graduate,single,14516.0,2612.88,8709.6,0.04993765473655606,True,2047.4619029984387
400000,2,1,1,37,0,0,0,0,0,0,49447,59781,86070,100620,133307,117194,30000,50000,50006,38000,10000,12000,0,female,graduate,married,49447.0,8900.46,29668.199999999997,0.035351004549953144,True,7537.019124854403
500000,2,1,2,27,0,-1,0,0,0,0,8328,24491,26085,27644,28884,32930,25450,2000,2000,2000,5000,5000,1,female,graduate,single,8328.0,1499.04,4996.8,0.05138120655202334,True,1165.2759032311046
200000,2,2,2,30,-2,-1,-1,-2,-2,-2,389,5889,389,389,389,389,5890,390,390,390,390,1168,0,female,university,single,389.0,70.02,233.39999999999998,0.12120706190605639,True,33.243353276464376
110000,2,2,1,27,1,2,2,0,0,0,110593,111679,108455,109392,78524,75745,4363,0,4012,3120,2800,3000,0,female,university,married,110000.0,19800.0,66000.0,0.40018708799203856,True,-14536.052149716908
100000,2,2,2,31,2,2,2,2,2,2,41052,42081,41131,43637,42635,45440,2000,0,3500,0,3500,2000,1,female,university,single,41052.0,7389.36,24631.2,0.7548356608241134,True,-16780.900567558172
30000,2,2,1,35,2,2,2,2,2,2,17880,19288,20313,19696,20670,20200,2000,1626,0,1600,0,1126,1,female,university,married,17880.0,3218.4,10728.0,0.7802722041965924,True,-7663.588268607356
30000,2,2,1,43,0,0,0,2,2,2,13135,14150,17210,16636,17908,17482,1240,3300,0,1548,0,637,0,female,university,married,13135.0,2364.2999999999997,7881.0,0.4116458613007358,True,-1853.135342784429
150000,2,2,2,30,1,-2,-2,-2,-1,2,0,0,0,0,268,118,0,0,0,268,0,7800,0,female,university,single,0.0,0.0,0.0,0.3251952223892748,True,0.0
200000,2,2,1,37,0,0,0,0,0,0,114480,117791,123108,124327,127011,134519,5000,7000,4500,4500,9500,5000,0,female,university,married,114480.0,20606.399999999998,68688.0,0.06757860667527099,True,14572.008864095678
360000,2,2,1,39,-2,-2,-2,-2,-2,-2,4201,0,0,0,0,0,0,0,0,0,0,0,1,female,university,married,4201.0,756.18,2520.6,0.1898639048929222,True,134.0377537249703
140000,2,3,1,33,-1,-1,-1,-1,-1,-1,1247,1654,840,2153,827,-8808,1654,840,2153,827,827,9635,0,female,high-school,married,1247.0,224.45999999999998,748.1999999999999,0.1474599180077702,True,81.03163615056224
120000,2,2,2,33,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,female,university,single,0.0,0.0,0.0,0.2282596683402461,True,0.0
210000,2,2,1,34,0,0,0,0,0,0,205475,206616,212391,208931,146005,145343,9500,9207,8500,5200,5200,5000,0,female,university,married,205475.0,36985.5,123285.0,0.11294679339948441,True,18883.460948467935
300000,2,1,1,35,-1,-1,-2,-2,-2,-1,5345,0,0,0,0,477,0,0,0,0,477,348,0,female,graduate,married,5345.0,962.0999999999999,3207.0,0.18340018198900615,True,197.4863012696344
250000,2,2,2,27,0,0,0,-1,0,0,4883,3090,1404,5208,59006,12072,2500,1000,5208,54000,5000,10000,0,female,university,single,4883.0,878.9399999999999,2929.7999999999997,0.07935246906781347,True,576.7070769626561
180000,2,1,2,29,-1,-1,-1,-1,-1,-1,326,326,546,546,546,1225,326,546,546,546,1225,2225,1,female,graduate,single,326.0,58.68,195.6,0.16067316933065018,True,17.824026502602273
120000,2,1,2,34,-1,-1,-1,0,-1,-1,515,882,6531,6313,1100,1330,882,6900,5037,1100,1330,3800,0,female,graduate,single,515.0,92.7,309.0,0.11202965716192108,True,47.6976867180563
90000,2,2,1,33,0,0,0,0,0,-2,3817,8545,8961,11676,1189,0,5000,1285,3000,1189,0,8832,0,female,university,married,3817.0,687.06,2290.2,0.12152195356893732,True,325.2575485173457
360000,2,2,1,44,1,2,0,0,0,0,48114,47044,47887,49158,49834,46034,0,1900,2100,1707,2000,2000,0,female,university,married,48114.0,8660.52,28868.399999999998,0.23296402158402163,True,-82.36812890502006
270000,2,2,1,43,-1,-1,-1,-1,-1,-1,94125,1321,806,629,686,834,1326,920,629,686,834,5112,0,female,university,married,94125.0,16942.5,56475.0,0.1009108195911873,True,9533.879902664006
60000,2,3,1,43,0,0,0,0,0,0,49340,49116,48220,39595,29899,28722,4570,5348,4035,8804,3000,3000,0,female,high-school,married,49340.0,8881.199999999999,29604.0,0.1256502061198055,True,4045.5266874380604
360000,2,2,2,33,0,0,0,0,0,0,7157,8446,9034,8340,3144,0,2000,1501,1000,900,0,0,0,female,university,single,7157.0,1288.26,4294.2,0.10724873115857728,True,689.5482482564888
100000,2,1,2,28,0,0,0,0,0,0,20068,21226,22573,23596,24068,24679,1800,2000,1400,863,1000,2000,0,female,graduate,single,20068.0,3612.24,12040.8,0.09028655635859283,True,2198.980921856692
220000,2,2,1,35,0,0,0,0,0,0,45739,46975,48211,47418,48657,48129,2000,2000,2000,2000,2000,2000,0,female,university,married,45739.0,8233.02,27443.399999999998,0.06574393242139506,True,5887.511854482693
210000,2,2,2,44,0,0,0,0,0,0,308361,314507,320167,327871,34285,30900,9408,10300,11642,1602,1500,0,1,female,university,single,210000.0,37800.0,126000.0,0.1511504575849258,True,13041.55504758915
170000,2,2,2,44,0,-1,-1,-1,-1,-1,2376,2870,390,590,30490,4300,2870,390,590,30490,4300,0,1,female,university,single,2376.0,427.68,1425.6,0.13577795016997393,True,176.0454405089907
200000,2,1,2,31,-1,2,2,-2,-2,-2,2500,2500,0,0,0,0,0,0,0,0,0,0,1,female,graduate,single,2500.0,450.0,1500.0,0.400866277787663,True,-331.6892416859428
400000,2,3,1,44,0,0,0,0,0,0,35504,36680,35670,30364,28085,28708,5025,5044,2514,988,2004,5000,0,female,high-school,married,35504.0,6390.719999999999,21302.399999999998,0.047763142967438346,True,5068.009550225574
300000,2,1,1,34,-1,-1,-1,-1,-2,-2,56,0,849,0,0,112,0,849,0,0,112,550,0,female,graduate,married,56.0,10.08,33.6,0.25333022048339426,True,-0.9854640307146614
150000,2,2,1,40,-1,-1,-1,-1,-1,-1,16019,0,7937,3307,2894,0,0,7937,3307,2894,0,0,0,female,university,married,16019.0,2883.42,9611.4,0.09844446599790732,True,1653.3741173600279
500000,2,1,2,42,0,0,0,0,0,0,237066,171440,177859,159518,186563,168083,20000,50000,10000,50000,20000,50000,0,female,graduate,single,237066.0,42671.88,142239.6,0.04760870461170723,True,33868.48396936639
500000,2,1,1,39,-2,-2,-2,-2,-2,-2,4419,2584,4524,3518,2208,2550,2584,4524,3518,2208,2550,5953,0,female,graduate,married,4419.0,795.42,2651.4,0.08060269648530784,True,517.5970137005113
330000,2,2,2,41,0,0,0,0,0,0,76279,79179,82293,86458,91512,100433,4179,5000,6458,6512,10433,5442,0,female,university,single,76279.0,13730.22,45767.4,0.045357992690525276,True,11031.527386936348
110000,2,2,2,42,0,0,0,0,0,0,106478,107517,103609,79421,78286,65875,3951,4276,2666,2811,2500,465,0,female,university,single,106478.0,19166.04,63886.799999999996,0.1281614455741151,True,8521.86796656431
